"	time_id"	"	location_id"	"	carbon_emissions"	"	ce_agencyname"	"	AverageTemperature"	"	temp_agencyname"	"	NO2_Mean"	"	NO2_1st_Max_Value"	"	NO2_1st_Max_Hour"	"	NO2_AQI"	"	O3_Mean"	"	O3_1st_Max_Value"	"	O3_1st_Max_Hour"	"	O3_AQI"	"	SO2_Mean"	"	SO2_1st_Max_Value"	"	SO2_1st_Max_Hour"	"	SO2_AQI"	"	CO_Mean"	"	CO_1st_Max_Value"	"	CO_1st_Max_Hour"	"	CO_AQI"	"	pollution_agencyname"	"	population_Estimate"	"	Births"	"	Deaths"	"	census_agencyname"	"	Alcohol_Chronic_liver_disease_mortality_No"	"	Alcohol_Per_capita_consumption_among_persons_aged_ge_14_years_Per_capita_consumption"	"	Cancer_of_the_colon_and_rectum_colorectal_incidence_Avg_Annual_No"	"	Cancer_of_the_colon_and_rectum_colorectal_mortality_Avg_Annual_No"	"	Cancer_of_the_female_breast_mortality_Avg_Annual_No"	"	Cancer_of_the_female_cervix_mortality_Avg_Annual_No"	"	Cancer_of_the_lung_and_bronchus_incidence_Avg_Annual_No"	"	Cancer_of_the_lung_and_bronchus_mortality_Avg_Annual_No"	"	Cancer_of_the_oral_cavity_and_pharynx_mortality_Avg_Annual_No"	"	Cancer_of_the_prostate_mortality_Avg_Annual_No"	"	Cancer_Invasive_all_sites_combined_incidence_Avg_Annual_No"	"	Cancer_Invasive_all_sites_combined_mortality_Avg_Annual_No"	"	Cancer_Invasive_of_the_cervix_incidence_Avg_Annual_No"	"	Cancer_Invasive_of_the_female_breast_incidence_Avg_Annual_No"	"	Cancer_Invasive_of_the_oral_cavity_or_pharynx_incidence_Avg_Annual_No"	"	Cancer_Invasive_of_the_prostate_incidence_Avg_Annual_No"	"	Cancer_Invasive_melanoma_incidence_Avg_Annual_No"	"	Cancer_Melanoma_mortality_Avg_Annual_No"	"	Diabetes_Mortality_due_to_diabetes_reported_as_any_listed_cause_of_death_No"	"	Tobacco_Sale_of_cigarette_packs_No"	"	disease_agencyid"	"	alcohol_chronic_liver_disease_mortality_no_code"	"	alcohol_per_capita_consumption_among_persons_aged_ge_14_years_per_capita_consumption_code"	"	cancer_of_the_colon_and_rectum_colorectal_incidence_avg_annual_no_code"	"	cancer_of_the_colon_and_rectum_colorectal_mortality_avg_annual_no_code"	"	cancer_of_the_female_breast_mortality_avg_annual_no_code"	"	cancer_of_the_female_cervix_mortality_avg_annual_no_code"	"	cancer_of_the_lung_and_bronchus_incidence_avg_annual_no_code"	"	cancer_of_the_lung_and_bronchus_mortality_avg_annual_no_code"	"	cancer_of_the_oral_cavity_and_pharynx_mortality_avg_annual_no_code"	"	cancer_of_the_prostate_mortality_avg_annual_no_code"	"	cancer_invasive_all_sites_combined_incidence_avg_annual_no_code"	"	cancer_invasive_all_sites_combined_mortality_avg_annual_no_code"	"	cancer_invasive_of_the_cervix_incidence_avg_annual_no_code"	"	cancer_invasive_of_the_female_breast_incidence_avg_annual_no_code"	"	cancer_invasive_of_the_oral_cavity_or_pharynx_incidence_avg_annual_no_code"	"	cancer_invasive_of_the_prostate_incidence_avg_annual_no_code"	"	cancer_invasive_melanoma_incidence_avg_annual_no_code"	"	cancer_melanoma_mortality_avg_annual_no_code"	"	diabetes_mortality_due_to_diabetes_reported_as_any_listed_cause_of_death_no_code"	"	tobacco_sale_of_cigarette_packs_no_code"	"	averagetemperature_code"	"	carbonemissions_code"	"	NO2_Mean_code"	"	NO2_1st_Max_Value_code"	"	NO2_1st_Max_Hour_code"	"	NO2_AQI_code"	"	O3_Mean_code"	"	O3_1st_Max_Value_code"	"	O3_1st_Max_Hour_code"	"	O3_AQI_code"	"	SO2_Mean_code"	"	SO2_1st_Max_Value_code"	"	SO2_1st_Max_Hour_code"	"	SO2_AQI_code"	"	CO_Mean_code"	"	CO_1st_Max_Value_code"	"	CO_1st_Max_Hour_code"	"	CO_AQI_code"	"	population_estimate_code"	"	births_code"	"	deaths_code"
193	30	83.82	National Institute of Environmental Sciences	11.73	weather.gov	17.96	32.36	10.8	30.53	0.01	0.03	10.18	36.02	3.63	8.57	10.67	0	0.28	0.48	8.18	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
193	13	83.82	National Institute of Environmental Sciences	12.37	weather.gov	16.43	30.64	12.85	28.96	0.01	0.02	10.05	28.29	2.03	6.21	10.32	0	0.34	0.56	8.79	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
193	14	83.82	National Institute of Environmental Sciences	12.35	weather.gov	10.86	23.89	10.84	22.54	0.02	0.04	12.42	44.26	3.03	8.22	9.51	0	0.45	0.59	6.34	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
193	15	83.82	National Institute of Environmental Sciences	10	weather.gov	7.5	16.78	10.08	15.52	0.02	0.03	11.94	34.09	0.74	2.2	8.83	0	0.24	0.37	8.45	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
193	16	83.82	National Institute of Environmental Sciences	13.08	weather.gov	13.39	28.73	11.73	27.11	0.01	0.02	10.31	31.38	4.2	8.38	10.55	0	0.41	0.66	9.41	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
193	18	83.82	National Institute of Environmental Sciences	20.01	weather.gov	15.23	29.67	12.95	28.04	0.01	0.03	9.64	33.24	2.58	7.8	9.37	0	0.37	0.56	9.05	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
193	19	83.82	National Institute of Environmental Sciences	5.07	weather.gov	2.79	7.16	11.96	6.43	0.02	0.02	10.09	28.3	0.77	2.21	10.82	0	0.16	0.23	8	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
194	3	83.82	National Institute of Environmental Sciences	16.43	weather.gov	17.54	36.09	13.76	34.11	0.02	0.03	10.09	38.78	1.38	2.62	9.31	0	0.44	0.87	9.48	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
194	4	83.82	National Institute of Environmental Sciences	16.82	weather.gov	10.78	24.31	12.14	22.9	0.02	0.03	10.08	34.91	3.15	4.18	8.63	0	0.58	0.8	8.11	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
194	5	83.82	National Institute of Environmental Sciences	15.05	weather.gov	12.54	24.13	11.04	22.82	0.02	0.03	10.26	34.42	1.12	2.34	8.13	0	0.4	0.67	6.99	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
194	6	83.82	National Institute of Environmental Sciences	7.82	weather.gov	23.94	43.85	10.97	41.63	0.01	0.03	10.15	30.93	1.92	7.07	9.37	0	0.54	0.98	9.69	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
194	7	83.82	National Institute of Environmental Sciences	10.09	weather.gov	12.51	28.71	11.9	27.09	0.02	0.03	11.9	37.71	1.66	4.5	10.24	0	0.31	0.43	8.08	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
194	9	83.82	National Institute of Environmental Sciences	22.58	weather.gov	6.15	15.06	10.07	14.17	0.02	0.03	9.84	38.01	0.66	2.48	9.26	0	0.28	0.39	7.05	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
194	43	83.82	National Institute of Environmental Sciences	18.33	weather.gov	12.72	26.45	11.29	25	0.01	0.03	10.18	33.88	1.03	2.94	7.64	0	0.24	0.46	7.75	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
194	46	83.82	National Institute of Environmental Sciences	14.17	weather.gov	12.08	25.23	11.57	23.81	0.02	0.03	10.14	39.87	4.02	8.93	11.84	0	0.46	0.59	7.58	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
194	49	83.82	National Institute of Environmental Sciences	7.48	weather.gov	17.25	27.96	13.29	26.32	0.01	0.02	10.9	18.35	2.49	4.25	4.37	0	0.31	0.39	4.17	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
194	50	83.82	National Institute of Environmental Sciences	6.5	weather.gov	1.73	6.36	8.93	6.08	0.03	0.04	10.25	41.45	1.01	1.31	9.89	0	0.16	0.21	4.55	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
194	32	83.82	National Institute of Environmental Sciences	8.2	weather.gov	19.59	34.13	12.09	32.27	0.01	0.02	10.02	30	5.65	10.84	11	0	0.39	0.57	7.85	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
194	33	83.82	National Institute of Environmental Sciences	16.21	weather.gov	13.92	30.51	13.19	28.81	0.02	0.04	9.83	46.79	2.94	10.92	11.14	0	0.37	0.65	9.69	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
194	36	83.82	National Institute of Environmental Sciences	15.92	weather.gov	8.31	19.32	13.31	18.19	0.02	0.03	9.72	34.86	0.68	2.49	10.1	0	0.22	0.48	8.37	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
194	37	83.82	National Institute of Environmental Sciences	8.89	weather.gov	11.39	20.33	11.63	19.16	0.01	0.02	10.4	23.31	1.16	1.61	4.15	0	0.32	0.63	9.73	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
194	38	83.82	National Institute of Environmental Sciences	10.24	weather.gov	16.5	29.59	11.62	27.97	0.01	0.03	10.44	33.06	5.31	11.6	11.07	0	0.26	0.48	7.82	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
194	40	83.82	National Institute of Environmental Sciences	18.37	weather.gov	1.95	5.05	7.24	4.94	0.02	0.03	9.97	37.7	0.87	2.83	8.51	0	0.12	0.18	4.66	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
194	20	83.82	National Institute of Environmental Sciences	13.32	weather.gov	12.81	26.34	11.27	24.85	0.01	0.03	9.95	36.25	3.21	10.4	11.94	0	0.36	0.56	8.33	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
194	21	83.82	National Institute of Environmental Sciences	8.63	weather.gov	19.71	32.71	12.29	30.86	0.01	0.02	9.86	23.95	3.17	6.31	10.71	0	0.35	0.54	9.26	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
194	22	83.82	National Institute of Environmental Sciences	8.09	weather.gov	8.12	14	19	13	0.02	0.02	23	18	2.32	6	22	0	0.22	0.3	15.5	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
194	25	83.82	National Institute of Environmental Sciences	13.75	weather.gov	12.37	28.1	10.9	26.52	0.02	0.04	11.24	45.72	3.32	10.94	11.36	0	0.38	0.63	8.31	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
194	29	83.82	National Institute of Environmental Sciences	6.44	weather.gov	7.79	18.33	12.92	17.19	0.02	0.03	11.52	32.14	1.28	5.7	10.3	0	0.43	0.54	9.41	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
194	30	83.82	National Institute of Environmental Sciences	11.73	weather.gov	17.96	32.36	10.8	30.53	0.01	0.03	10.18	36.02	3.63	8.57	10.67	0	0.28	0.48	8.18	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
194	13	83.82	National Institute of Environmental Sciences	12.37	weather.gov	16.43	30.64	12.85	28.96	0.01	0.02	10.05	28.29	2.03	6.21	10.32	0	0.34	0.56	8.79	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
194	14	83.82	National Institute of Environmental Sciences	12.35	weather.gov	10.86	23.89	10.84	22.54	0.02	0.04	12.42	44.26	3.03	8.22	9.51	0	0.45	0.59	6.34	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
194	15	83.82	National Institute of Environmental Sciences	10	weather.gov	7.5	16.78	10.08	15.52	0.02	0.03	11.94	34.09	0.74	2.2	8.83	0	0.24	0.37	8.45	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
194	16	83.82	National Institute of Environmental Sciences	13.08	weather.gov	13.39	28.73	11.73	27.11	0.01	0.02	10.31	31.38	4.2	8.38	10.55	0	0.41	0.66	9.41	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
194	18	83.82	National Institute of Environmental Sciences	20.01	weather.gov	15.23	29.67	12.95	28.04	0.01	0.03	9.64	33.24	2.58	7.8	9.37	0	0.37	0.56	9.05	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
194	19	83.82	National Institute of Environmental Sciences	5.07	weather.gov	2.79	7.16	11.96	6.43	0.02	0.02	10.09	28.3	0.77	2.21	10.82	0	0.16	0.23	8	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
195	3	83.82	National Institute of Environmental Sciences	16.43	weather.gov	17.54	36.09	13.76	34.11	0.02	0.03	10.09	38.78	1.38	2.62	9.31	0	0.44	0.87	9.48	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
195	4	83.82	National Institute of Environmental Sciences	16.82	weather.gov	10.78	24.31	12.14	22.9	0.02	0.03	10.08	34.91	3.15	4.18	8.63	0	0.58	0.8	8.11	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
195	5	83.82	National Institute of Environmental Sciences	15.05	weather.gov	12.54	24.13	11.04	22.82	0.02	0.03	10.26	34.42	1.12	2.34	8.13	0	0.4	0.67	6.99	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
195	6	83.82	National Institute of Environmental Sciences	7.82	weather.gov	23.94	43.85	10.97	41.63	0.01	0.03	10.15	30.93	1.92	7.07	9.37	0	0.54	0.98	9.69	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
195	7	83.82	National Institute of Environmental Sciences	10.09	weather.gov	12.51	28.71	11.9	27.09	0.02	0.03	11.9	37.71	1.66	4.5	10.24	0	0.31	0.43	8.08	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
195	9	83.82	National Institute of Environmental Sciences	22.58	weather.gov	6.15	15.06	10.07	14.17	0.02	0.03	9.84	38.01	0.66	2.48	9.26	0	0.28	0.39	7.05	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
